postal_code,name,municipality,prefecture,periphery,type
49131,ΚΕΡΚΥΡΑ,ΚΕΡΚΥΡΑΙΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
49131,ΚΕΡΚΥΡΑ,ΚΕΡΚΥΡΑΙΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
49132,ΚΕΡΚΥΡΑ,ΚΕΡΚΥΡΑΙΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
49150,ΚΑΝΑΛΙ,ΚΕΡΚΥΡΑΙΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
49150,ΚΑΝΑΛΙ,ΚΕΡΚΥΡΑΙΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
49150,ΚΑΝΑΛΙ,ΚΕΡΚΥΡΑΙΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
49150,ΚΑΝΑΛΙ,ΚΕΡΚΥΡΑΙΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
49150,ΚΑΝΑΛΙ,ΚΕΡΚΥΡΑΙΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
50001,ΝΕΑΠΟΛΗ,ΝΕΑΠΟΛΗΣ,ΚΟΖΑΝΗΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
50002,ΤΣΟΤΙΛΙ,ΤΣΟΤΥΛΙΟΥ,ΚΟΖΑΝΗΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
50007,ΠΕΝΤΑΛΟΦΟΣ,ΑΡΡΕΝΩΝ,ΚΑΣΤΟΡΙΑΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΚΟΙΝΟΤΗΤΑΣ
50131,ΚΟΖΑΝΗ,ΚΟΖΑΝΗΣ,ΚΟΖΑΝΗΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
50132,ΚΟΖΑΝΗ,ΚΟΖΑΝΗΣ,ΚΟΖΑΝΗΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
50150,ΚΡΟΚΟΣ,ΕΛΙΜΕΙΑΣ,ΚΟΖΑΝΗΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
50200,ΠΤΟΛΕΜΑΙΔΑ,ΠΤΟΛΕΜΑΪΔΑΣ,ΚΟΖΑΝΗΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
50300,ΣΙΑΤΙΣΤΑ,ΣΙΑΤΙΣΤΑΣ,ΚΟΖΑΝΗΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
50400,ΒΕΛΒΕΝΤΟΣ,ΒΕΛΒΕΝΤΟΥ,ΚΟΖΑΝΗΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
50500,ΣΕΡΒΙΑ,ΣΕΡΒΙΩΝ,ΚΟΖΑΝΗΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
51030,ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ,ΗΡΑΚΛΕΩΤΩΝ,ΓΡΕΒΕΝΩΝ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
51100,ΓΡΕΒΕΝΑ,ΓΡΕΒΕΝΩΝ,ΓΡΕΒΕΝΩΝ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
51200,ΔΕΣΚΑΤΗ,ΔΕΣΚΑΤΗΣ,ΓΡΕΒΕΝΩΝ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
52050,ΜΕΣΟΠΟΤΑΜΙΑ,ΜΕΣΟΠΟΤΑΜΙΑΣ,ΚΑΣΤΟΡΙΑΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
52051,ΝΕΣΤΟΡΙΟ,ΝΕΣΤΟΡΙΟΥ,ΚΑΣΤΟΡΙΑΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
52052,ΚΟΡΗΣΟΣ,ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ,ΚΑΣΤΟΡΙΑΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
52055,ΝΕΟΣ ΟΙΚΙΣΜΟΣ,ΚΟΡΕΣΤΙΩΝ,ΚΑΣΤΟΡΙΑΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,
52055,ΝΕΟΣ ΟΙΚΙΣΜΟΣ,ΚΟΡΕΣΤΙΩΝ,ΚΑΣΤΟΡΙΑΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,
52056,ΜΑΥΡΟΧΩΡΙ,ΜΑΚΕΔΝΩΝ,ΚΑΣΤΟΡΙΑΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
52057,ΔΙΣΠΗΛΙ,ΜΑΚΕΔΝΩΝ,ΚΑΣΤΟΡΙΑΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
52059,ΤΟΙΧΙΟ,ΒΙΤΣΙΟΥ,ΚΑΣΤΟΡΙΑΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
52100,ΚΑΣΤΟΡΙΑ,ΚΑΣΤΟΡΙΑΣ,ΚΑΣΤΟΡΙΑΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
52200,ΑΡΓΟΣ ΟΡΕΣΤΙΚΟ,ΟΡΕΣΤΙΔΟΣ,ΚΑΣΤΟΡΙΑΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
53070,ΦΙΛΩΤΑΣ,ΦΙΛΩΤΑ,ΦΛΩΡΙΝΗΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
53073,ΛΕΧΟΒΟ,ΛΕΧΟΒΟΥ,ΦΛΩΡΙΝΗΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΚΟΙΝΟΤΗΤΑΣ
53100,ΦΛΩΡΙΝΑ,ΦΛΩΡΙΝΑΣ,ΦΛΩΡΙΝΗΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
53150,ΛΑΙΜΟΣ,ΠΡΕΣΠΩΝ,ΦΛΩΡΙΝΗΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
53150,ΜΕΛΙΤΗ,ΜΕΛΙΤΗΣ,ΦΛΩΡΙΝΗΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
53200,ΑΜΥΝΤΑΙΟ,ΑΜΥΝΤΑΙΟΥ,ΦΛΩΡΙΝΗΣ,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
54248,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54249,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54249,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54250,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54351,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54352,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54453,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54453,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54454,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54500,ΛΗΤΗ,ΜΥΓΔΟΝΙΑΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
54621,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54622,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54623,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54624,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54625,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54626,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54627,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54628,ΜΕΝΕΜΕΝΗ,ΜΕΝΕΜΕΝΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
54629,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54630,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54630,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54631,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54632,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54633,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54634,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54635,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54635,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54636,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54638,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54639,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54639,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54640,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54641,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54642,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54643,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54643,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54643,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54644,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54645,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54646,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
54655,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
55131,ΚΑΛΑΜΑΡΙΑ,ΚΑΛΑΜΑΡΙΑΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
55132,ΚΑΛΑΜΑΡΙΑ,ΚΑΛΑΜΑΡΙΑΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
55133,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
55133,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
55133,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
55134,ΚΑΛΑΜΑΡΙΑ,ΚΑΛΑΜΑΡΙΑΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
55134,ΚΑΛΑΜΑΡΙΑ,ΚΑΛΑΜΑΡΙΑΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
55134,ΚΑΛΑΜΑΡΙΑ,ΚΑΛΑΜΑΡΙΑΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
55135,ΚΑΛΑΜΑΡΙΑ,ΚΑΛΑΜΑΡΙΑΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
55236,ΠΑΝΟΡΑΜΑ,ΠΑΝΟΡΑΜΑΤΟΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
55337,ΤΡΙΑΝΔΡΙΑ,ΤΡΙΑΝΔΡΙΑΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
55437,ΑΓΙΟΣ ΠΑΥΛΟΣ,ΑΓΙΟΥ ΠΑΥΛΟΥ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
55438,ΑΓΙΟΣ ΠΑΥΛΟΣ,ΑΓΙΟΥ ΠΑΥΛΟΥ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
55534,ΠΥΛΑΙΑ,ΠΥΛΑΙΑΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
55535,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
55536,ΠΥΛΑΙΑ,ΠΥΛΑΙΑΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
56121,ΑΜΠΕΛΟΚΗΠΟΙ,ΑΜΠΕΛΟΚΗΠΩΝ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
56121,ΑΜΠΕΛΟΚΗΠΟΙ,ΑΜΠΕΛΟΚΗΠΩΝ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
56122,ΜΕΝΕΜΕΝΗ,ΜΕΝΕΜΕΝΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
